data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,event_type_2,Police Involved?,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin2-rev,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
364204,788,TUN3930,3930,20-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Gafsa,Mdhilla,Mdhilla,,Mdhilla,34.251,8.747,1,Tunisien Numerique,National,Rioters blocked the road in Mdhilla and ransacked the HQs of a phosphate company to denounce the results of the last entry exam for being employed.,0,1517243924,TUN
363798,788,TUN3928,3928,20-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Sousse,Sousse Medina,Sousse Medina,,Sousse,35.8254,10.637,1,BBC Monitoring,National,Workers of STIP company in Sousse continued to riot and blocked roads with burning tires to denounce a delay in paying wages.,0,1516672039,TUN
370952,788,TUN3929,3929,20-Jan-18,2018,1,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-) National Guard,,1,Okba Ibn Nafaa Brigade,,3,13,Northern Africa,Tunisia,Kasserine,Foussana,Foussana,,Khmouda,35.347,8.7163,1,Menastream,Subnational,"A leading KUBN militant, Bilel Kobi, killed amidst clashes with National Guard Special Units near Khmouda, on the hillside of Jebel Semmama. A second militant who was injured in clashes died of his wounds.",2,1517243930,TUN
363797,788,TUN3927,3927,19-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Ariana,Mnihla,Mnihla,,El Mnihla,36.8662,10.1122,1,Tunisien Numerique,National,Angry citizens blocked a road in Mnihla to denounce the bad bus-/public transport system.,0,1516672039,TUN
363795,788,TUN3925,3925,18-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Sousse,Sousse Medina,Sousse Medina,,Sousse,35.8254,10.637,1,BBC Monitoring,National,Workers of STIP company in Sousse blocked roads with burning tires to denounce a delay in payment of wages.,0,1516672039,TUN
363796,788,TUN3926,3926,18-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Sousse,MSaken,MSaken,,Msaken,35.7292,10.5808,1,Mosaiquefm,Subnational,Workers of STIP company in Msaken blocked roads with burning tires to denounce a delay in the payment of wages.,0,1516672039,TUN
363793,788,TUN3923,3923,16-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Kebili Nord,Kebili Nord,,Kebili,33.7044,8.969,1,Mosaiquefm,Subnational,Doctors and medical workers of a regional hospital in Kebili protested against the suspension of a colleague.,0,1516672039,TUN
363794,788,TUN3924,3924,16-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Tunis,La Goulette,La Goulette,,Le Kram,36.8333,10.3167,1,Tunisien Numerique,National,Clashes erupted in Le Kram as anti-austerity protests continued. Rioters burned tires in an attempt to block roads in the area. Security forces dispersed rioters.,0,1516672039,TUN
363788,788,TUN3918,3918,15-Jan-18,2018,2,Strategic development,Strategic development,1,Police Forces of Tunisia (2014-),,1,Civilians (Tunisia),Fech Nistanaw Campaign,7,17,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,3,AFP English,International,"Arrests: The Tunisian government said that more than 930 people have been arrested since social unrest erupted a week ago, fuelled by unemployment, corruption and austerity measures in the 2018 budget.",0,1516672039,TUN
363789,788,TUN3919,3919,15-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,AP International,International,Fans from EST soccer club have clashed with police after a match was cancelled amid nationwide economic protests. Rioters attacked a government building with stones and bottles before police fired back with tear gas.,0,1516672039,TUN
363790,788,TUN3920,3920,15-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Kasserine,Ezzouhour,Ezzouhour-Kasserine,,Kasserine,35.1676,8.8365,1,Mosaiquefm,Subnational,Inhabitants in Kasserine blocked a roundabout in Kasserine with stones and tires.,0,1516672039,TUN
363791,788,TUN3921,3921,15-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Jendouba,Jendouba Nord,Jendouba Nord,,Jendouba,36.5011,8.7802,1,Shemsfm,Subnational,Unemployed graduates protested in Jendouba to call on the government to employ them.,0,1516672039,TUN
363792,788,TUN3922,3922,15-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Medina,Medina,,Kasbah,36.8,10.1675,1,Tunisien Numerique,National,Graduates from the CAPES organised a protested in the Kasbah in Tunis to ask for recruitment by the Ministry of Education.,0,1516672039,TUN
363779,788,TUN3909,3909,14-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Kasserine,Feriana,Feriana,,Feriana,34.9453,8.5679,1,BBC Monitoring,National,Clashes erupted in Feriana as anti-austerity protests continued. Rioters burned tires in an attempt to block roads in the area while security forces responded with tear gas to disperse the crowd.,0,1516672039,TUN
363780,788,TUN3910,3910,14-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Tunis,La Goulette,La Goulette,,Le Kram,36.8333,10.3167,1,BBC Monitoring,National,Clashes erupted in Le Kram as anti-austerity protests continued. Rioters burned tires in an attempt to block roads in the area while security forces responded with tear gas to disperse the crowd.,0,1516672039,TUN
363781,788,TUN3911,3911,14-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),Fech Nistanaw Campaign; UGTT: Tunisian General Labour Union; PF: Popular Front,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Deutsche Welle,International,Hundreds of people gathered in Tunis to protest against austerity and unemployment.,0,1516672039,TUN
363782,788,TUN3912,3912,14-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),Military Forces of Tunisia (2014-) National Guard,1,15,Northern Africa,Tunisia,Manouba,Douar Hicher,Douar Hicher,,Douar Hicher,36.8277,10.0891,1,Mosaiquefm,Subnational,Clashes erupted in Douar Hicher as anti-austerity protests continued. Rioters burned tires in an attempt to block roads in the area. Security forces dispersed rioters and arrested 6 of them.,0,1516672039,TUN
363783,788,TUN3913,3913,14-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Sidi Bou Zid,Sidi Ali Ben Aoun,Sidi Ali Ben Aoun,,Sidi Ali Ben Aoun,34.8667,9.2,1,Mosaiquefm,Subnational,Clashes erupted in Sidi Ali Ben Aoun as anti-austerity protests continued. Rioters tried to enter a customs department but were dispersed by police. Another group cut electricty cables.,0,1516672039,TUN
363784,788,TUN3914,3914,14-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),Military Forces of Tunisia (2014-) National Guard,1,15,Northern Africa,Tunisia,Sidi Bou Zid,Sidi Bouzid Est,Sidi Bouzid Est,,Sidi Bouzid,35.0382,9.4849,1,Mosaiquefm,Subnational,Clashes erupted in Sidi Bouzid as anti-austerity protests continued. Rioters burned tires in an attempt to block roads in the area. Security forces dispersed rioters and arrested 4 of them.,0,1516672039,TUN
363785,788,TUN3915,3915,14-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),PF: Popular Front,6,,,0,60,Northern Africa,Tunisia,Beja,Beja Sud,Beja Sud,,Beja,36.7256,9.1817,1,Shemsfm,Subnational,The Popular Front organised a protested in Beja to commemorate the 7th anniversary of the revolution and to protested against the austerity-law.,0,1516672039,TUN
363786,788,TUN3916,3916,14-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Jendouba,Bousalem,Bousalem,,Bousalem,36.6169,8.9669,1,Shemsfm,Subnational,Unknown rioters in Bousalem set four cars in flames.,0,1516672039,TUN
363787,788,TUN3917,3917,14-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Ariana,Ettadhamen,Ettadhamen,,Cite Ettadhamen,36.8358,10.1068,1,Tunisien Numerique,National,Clashes erupted in CitÃ© Ettadhamen as anti-austerity protests continued. Rioters burned tyres in an attempt to block roads in the area while security forces tried to stop them.,0,1516672039,TUN
337249,788,TUN3904,3904,13-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),PF: Popular Front; Fech Nistanaw Campaign,6,,,0,60,Northern Africa,Tunisia,Sidi Bou Zid,Sidi Bouzid Est,Sidi Bouzid Est,,Sidi Bouzid,35.0382,9.48494,1,BBC Monitoring,National,A protest march to denounce recent austerity measures and bad socio-economic conditions was organised in Sidi Bouzid by the Popular Front.,0,1516117306,TUN
337250,788,TUN3905,3905,13-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Siliana,Bouarada,Bouarada,,Bu Aradah,36.3525,9.62175,1,Tunisien Numerique,National,Riots took place in Bu Rada after austerity measures came into effect on January 1. Rioters blocked streets and threw stones at police who dispersed them with teargas.,0,1516117306,TUN
337251,788,TUN3906,3906,13-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Medenine,Medenine Sud,Medenine Sud,,Medenine,33.3549,10.5055,1,Tunisien Numerique,National,Riots took place in Medenine after austerity measures came into effect on January 1. Rioters blocked streets and threw stones at police who dispersed them with teargas.,0,1516117306,TUN
337252,788,TUN3907,3907,13-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Siliana,Siliana Nord,Siliana Nord,,Siliana,36.085,9.37082,1,Tunisien Numerique,National,Riots took place in Siliana after austerity measures came into effect on January 1. Rioters threw stones at police who dispersed them with teargas.,0,1516117306,TUN
363778,788,TUN3908,3908,13-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Beja,Beja Sud,Beja Sud,,Beja,36.7256,9.1817,1,Arab Trade Union,Other,Workers of a sugar factory in Beja protested in front of their workplace and blocked the highway through a sit-in. The workers expressed their concern about their fate and the company's future.,0,1516672039,TUN
337244,788,TUN3899,3899,12-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),Fech Nistanaw Campaign,6,,,0,60,Northern Africa,Tunisia,Tataouine,Tataouine Nord,Tataouine Nord,,Tataouine,32.9297,10.4518,1,Mosaiquefm,Subnational,A protest march to denounce recent austerity measures and bad socio-economic conditions was organised in Tataouine.,0,1516117306,TUN
337245,788,TUN3900,3900,12-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Shemsfm,Subnational,Riots have broken out in Tunis after austerity measures came into effect on January 1. Hooligans from EST sportclub again threw stones at security forces who then dispersed them.,0,1516117306,TUN
337246,788,TUN3901,3901,12-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),Fech Nistanaw Campaign,5,,,0,50,Northern Africa,Tunisia,Siliana,Laroussa,Laroussa,,El Aroussa,36.3833,9.45,1,Shemsfm,Subnational,Riots have broken out in Tunis after austerity measures came into effect on January 1. Rioters burned down the seat of the Workers Party in El Aroussa.,0,1516117306,TUN
337247,788,TUN3902,3902,12-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),Fech Nistanaw Campaign,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Shemsfm,Subnational,A protest march to denounce austerity measures through the 2018 finance law was organised in Tunis by Fech Nistanaw campaign.,0,1516117306,TUN
337248,788,TUN3903,3903,12-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),PF: Popular Front,6,,,0,60,Northern Africa,Tunisia,Gafsa,Gafsa Sud,Gafsa Sud,,Gafsa,34.425,8.7417,1,Tunisien Numerique,National,Members of the Popular Front organised a protest in Gafsa to denounce the recent arrest of two of ist members.,0,1516117306,TUN
337232,788,TUN3887,3887,11-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Kasserine,Ezzouhour,Ezzouhour-Kasserine,,Kasserine,35.1676,8.83651,1,AFP English,International,Riots took place in Kasserine after austerity measures came into effect on January 1. Rioters threw stones at police and blocked roads with burning tyres.,0,1516117306,TUN
337233,788,TUN3888,3888,11-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Siliana,Siliana Nord,Siliana Nord,,Siliana,36.085,9.37082,1,AFP English,International,Riots took place in Siliana after austerity measures came into effect on January 1. Rioters threw stones at police who responded with tear gas.,0,1516117306,TUN
337234,788,TUN3889,3889,11-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),Fech Nistanaw Campaign,6,,,0,60,Northern Africa,Tunisia,Sidi Bou Zid,Sidi Bouzid Est,Sidi Bouzid Est,,Sidi Bouzid,35.0382,9.48494,1,AFP English,International,A protest march to denounce austerity measures through the 2018 finance law was organised in Sdi Bouzid by the Fech Nestanaw campaign.,0,1516117306,TUN
337235,788,TUN3890,3890,11-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Kebili,Kebili Nord,Kebili Nord,,Kebili,33.7044,8.96903,1,BBC Monitoring,National,Riots have broken out in Kebili after austerity measures came into effect on January 1. Rioters clashed with police.,0,1516117306,TUN
337236,788,TUN3891,3891,11-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),Fech Nistanaw Campaign,5,,,0,50,Northern Africa,Tunisia,Kairouan,Kairouan Sud,Kairouan Sud,,Kairouan,35.6781,10.0963,2,Mosaiquefm,Subnational,Riots have broken out in Bourji south of Kairouan after austerity measures came into effect on January 1. Rioters burned tires to block the road.,0,1516117306,TUN
337237,788,TUN3892,3892,11-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Ben Arous (Tunis Sud),Nouvelle Medina,Nouvelle Medina,,Ben Arous,36.7444,10.2338,1,Tunisien Numerique,National,Riots have broken out in Ben Arous after austerity measures came into effect on January 1. Rioters looted a shop and were then dispersed by police.,0,1516117306,TUN
337238,788,TUN3893,3893,11-Jan-18,2018,1,Riots/Protests,Riot,1,Rioters (Tunisia),Fech Nistanaw Campaign,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Tunisien Numerique,National,Riots have broken out in Tunis after austerity measures came into effect on January 1. Hooligans from EST sportclub threw stones at police forces who responded with teargas.,0,1516117306,TUN
337239,788,TUN3894,3894,11-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),Fech Nistanaw Campaign,5,,,0,50,Northern Africa,Tunisia,Kebili,Douz,Douz,,Douz,33.4663,9.0203,1,Tunisien Numerique,National,Riots have broken out in Douz after austerity measures came into effect on January 1. Rioters were then calmed by citizens and did not clash with police forces.,0,1516117306,TUN
337240,788,TUN3895,3895,11-Jan-18,2018,1,Riots/Protests,Riot,0,Rioters (Tunisia),Fech Nistanaw Campaign,5,,,0,50,Northern Africa,Tunisia,Ben Arous (Tunis Sud),Mohamedia,MaHamdia,,Mohamedia,36.6745,10.1563,1,Tunisien Numerique,National,Riots have broken out in Mohamedia after austerity measures came into effect on January 1. Rioters burned the car of a citizen.,0,1516117306,TUN
337241,788,TUN3896,3896,11-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),Fech Nistanaw Campaign,6,,,0,60,Northern Africa,Tunisia,Ariana,Ettadhamen,Ettadhamen,,Cite Ettadhamen,36.8358,10.1068,1,Tunisien Numerique,National,A protest march to denounce austerity measures through the 2018 finance law was organised in Ettadhamen.,0,1516117306,TUN
337242,788,TUN3897,3897,11-Jan-18,2018,1,Riots/Protests,Protest,0,Protesters (Tunisia),Fech Nistanaw Campaign,6,,,0,60,Northern Africa,Tunisia,Tunis,Cite Ibn Khaldoun,Omrane Superieur,,Cite Ibn Khaldoun,36.8274,10.1385,1,Tunisien Numerique,National,A protest march to denounce austerity measures through the 2018 finance law was organised in CitÃ© Ibn Khaldoun.,0,1516117306,TUN
